,As,Cs,Gs,Ns,Ts,coverage,majorbases,position
5652,7760,119,52,0,36,7967,7760,5652
5653,7708,88,134,0,24,7954,7708,5653
5654,41,26,52,0,7854,7975,7854,5654
5655,273,66,7561,0,13,7914,7561,5655
5656,47,13,7787,0,116,7964,7787,5656
5657,7789,80,71,0,27,7971,7789,5657
5658,7668,68,96,0,136,7968,7668,5658
5659,7635,182,138,0,15,7970,7635,5659
5660,48,17,7842,0,66,7973,7842,5660
5661,7708,93,132,0,27,7965,7708,5661
5662,7643,65,160,0,82,7955,7643,5662
5663,7695,195,42,0,51,7983,7695,5663
5664,71,19,7762,0,38,7955,7762,5664
5665,568,107,153,0,7134,7964,7134,5665
5666,67,83,7775,0,24,7950,7775,5666
5667,7505,110,223,0,77,7928,7505,5667
5668,166,19,178,0,7578,7948,7578,5668
5669,7704,71,98,0,84,7965,7704,5669
5670,175,7136,538,0,110,7964,7136,5670
5671,7776,64,108,0,16,7965,7776,5671
5672,7300,74,316,0,268,7965,7300,5672
5673,202,7489,232,0,38,7972,7489,5673
5674,191,46,130,0,7588,7965,7588,5674
5675,228,7530,164,0,36,7969,7530,5675
5676,7325,92,245,0,290,7958,7325,5676
5677,114,22,7760,0,27,7972,7760,5677
5678,145,46,118,0,7589,7919,7589,5678
5679,7418,358,105,0,17,7943,7418,5679
5680,52,14,7834,0,27,7933,7834,5680
5681,99,23,7728,0,48,7912,7728,5681
5682,7613,104,99,0,107,7934,7613,5682
5683,7720,167,34,0,15,7936,7720,5683
5684,140,17,7749,0,30,7938,7749,5684
5685,7751,122,29,0,45,7947,7751,5685
5686,106,7047,674,0,100,7934,7047,5686
5687,155,7438,118,0,233,7948,7438,5687
5688,37,14,655,0,7251,7963,7251,5688
5689,97,62,71,0,7717,7952,7717,5689
5690,296,309,78,0,7254,7942,7254,5690
5691,54,7,7857,0,39,7959,7857,5691
5692,7507,104,50,0,266,7940,7507,5692
5693,92,20,318,0,7500,7947,7500,5693
5694,67,93,40,0,7759,7961,7759,5694
5695,305,7455,107,0,83,7954,7455,5695
5696,120,66,310,0,7447,7960,7447,5696
5697,29,50,7875,0,23,7981,7875,5697
5698,7566,70,119,0,174,7933,7566,5698
5699,94,13,7831,0,21,7963,7831,5699
5700,203,18,155,0,7538,7927,7538,5700
5701,7650,42,138,0,116,7951,7650,5701
5702,69,52,173,0,7663,7957,7663,5702
5703,84,91,7762,0,25,7963,7762,5703
5704,43,36,172,0,7690,7944,7690,5704
5705,304,7524,88,0,17,7939,7524,5705
5706,7706,71,99,0,63,7941,7706,5706
5707,7795,92,40,0,29,7956,7795,5707
5708,76,21,7818,0,38,7955,7818,5708
5709,7799,79,40,0,30,7951,7799,5709
5710,114,7605,176,0,42,7950,7605,5710
5711,46,29,51,0,7767,7951,7767,5711
5712,7804,73,71,0,22,7972,7804,5712
5713,91,27,7817,0,42,7977,7817,5713
5714,7789,64,41,0,28,7926,7789,5714
5715,7620,50,104,0,179,7966,7620,5715
5716,127,7706,71,0,29,7947,7706,5716
5717,144,7572,180,0,37,7951,7572,5717
5718,7731,63,146,0,17,7972,7731,5718
5719,7793,82,66,0,17,7977,7793,5719
5720,191,20,37,0,7704,7974,7704,5720
5721,39,17,7869,0,21,7947,7869,5721
5722,7765,89,50,0,32,7939,7765,5722
5723,35,9,97,0,7826,7975,7826,5723
5724,111,123,11,0,7710,7961,7710,5724
5725,38,26,7872,0,16,7957,7872,5725
5726,83,30,7746,0,46,7905,7746,5726
5727,126,32,7765,0,22,7945,7765,5727
5728,7732,114,28,0,48,7925,7732,5728
5729,173,7672,69,0,41,7961,7672,5729
5730,147,40,205,0,7552,7949,7552,5730
5731,26,30,91,0,7819,7966,7819,5731
5732,136,7761,46,0,14,7959,7761,5732
5733,13,10,7916,0,37,7977,7916,5733
5734,96,24,48,0,7774,7945,7774,5734
5735,40,35,7858,0,20,7954,7858,5735
5736,93,24,7760,0,82,7959,7760,5736
5737,118,24,137,0,7655,7935,7655,5737
5738,206,7639,100,0,12,7962,7639,5738
5739,7745,90,85,0,41,7965,7745,5739
5740,214,7609,112,0,18,7955,7609,5740
5741,7755,63,134,0,13,7968,7755,5741
5742,7815,63,63,0,41,7982,7815,5742
5743,92,7644,202,0,37,7981,7644,5743
5744,58,71,49,0,7787,7973,7787,5744
5745,38,19,7866,0,38,7967,7866,5745
5746,7770,121,9,0,84,7985,7770,5746
5747,124,7715,133,0,9,7984,7715,5747
5748,7792,74,89,0,9,7965,7792,5748
5749,17,7,83,0,7858,7967,7858,5749
5750,55,88,90,0,7740,7974,7740,5750
5751,17,8,37,0,7906,7968,7906,5751
5752,219,7707,5,0,45,7977,7707,5752
5753,7742,54,172,0,13,7981,7742,5753
5754,28,16,7908,0,11,7966,7908,5754
5755,7766,69,80,0,34,7957,7766,5755
5756,7758,70,96,0,35,7967,7758,5756
5757,7776,115,59,0,14,7973,7776,5757
5758,132,11,18,0,7822,7984,7822,5758
5759,57,120,7786,0,15,7982,7786,5759
5760,154,46,7745,0,23,7971,7745,5760
5761,91,26,7817,0,33,7967,7817,5761
5762,216,60,75,0,7605,7964,7605,5762
5763,101,53,7758,0,58,7974,7758,5763
5764,148,7593,129,0,87,7966,7593,5764
5765,179,7609,148,0,28,7971,7609,5765
5766,7744,43,132,0,34,7957,7744,5766
5767,7683,79,71,0,130,7967,7683,5767
5768,84,7782,56,0,48,7970,7782,5768
5769,65,51,184,0,7656,7956,7656,5769
5770,24,13,74,0,7862,7974,7862,5770
5771,99,7721,124,0,15,7960,7721,5771
5772,7723,71,71,0,120,7989,7723,5772
5773,7772,102,37,0,52,7965,7772,5773
5774,42,21,7899,0,25,7987,7899,5774
5775,74,19,7794,0,73,7960,7794,5775
5776,196,7582,136,0,35,7954,7582,5776
5777,147,31,85,0,7695,7961,7695,5777
5778,146,39,7731,0,43,7959,7731,5778
5779,7795,60,49,0,27,7931,7795,5779
5780,93,24,7827,0,20,7964,7827,5780
5781,7825,77,17,0,39,7958,7825,5781
5782,72,19,7813,0,48,7954,7813,5782
5783,53,122,7710,0,74,7965,7710,5783
5784,69,14,7818,0,47,7954,7818,5784
5785,127,65,154,0,7594,7961,7594,5785
5786,99,30,53,0,7758,7947,7758,5786
5787,7731,46,161,0,8,7953,7731,5787
5788,76,12,69,0,7764,7926,7764,5788
5789,7842,69,27,0,9,7949,7842,5789
5790,62,20,7848,0,26,7962,7848,5790
5791,7827,75,25,0,25,7953,7827,5791
5792,107,7611,108,0,130,7962,7611,5792
5793,184,7629,66,0,46,7928,7629,5793
5794,93,7616,109,0,123,7953,7616,5794
5795,178,7666,66,0,30,7951,7666,5795
5796,7799,34,97,0,14,7956,7799,5796
5797,122,24,7805,0,16,7968,7805,5797
5798,7708,76,35,0,91,7910,7708,5798
5799,197,7658,88,0,16,7965,7658,5799
5800,76,28,7814,0,26,7946,7814,5800
5801,119,7576,148,0,94,7955,7576,5801
5802,93,85,114,0,7691,7984,7691,5802
5803,54,11,7824,0,78,7968,7824,5803
5804,81,7564,90,0,198,7937,7564,5804
5805,7781,65,106,0,11,7965,7781,5805
5806,58,5,231,0,7651,7950,7651,5806
5807,41,22,7876,0,5,7947,7876,5807
5808,7605,91,192,0,52,7948,7605,5808
5809,7793,101,45,0,16,7955,7793,5809
5810,7767,89,83,0,12,7951,7767,5810
5811,259,7559,43,0,31,7943,7559,5811
5812,124,7591,226,0,20,7962,7591,5812
5813,7791,100,41,0,18,7953,7791,5813
5814,35,22,7891,0,11,7966,7891,5814
5815,318,37,37,0,7461,7909,7461,5815
5816,37,43,334,0,7483,7942,7483,5816
5817,7734,89,100,0,33,7957,7734,5817
5818,44,7,121,0,7784,7956,7784,5818
5819,7505,409,26,0,15,7969,7505,5819
5820,97,7349,417,0,45,7944,7349,5820
5821,39,33,472,0,7377,7937,7377,5821
5822,7749,100,70,0,25,7961,7749,5822
5823,7772,56,38,0,92,7964,7772,5823
5824,131,7432,378,0,10,7956,7432,5824
5825,7834,56,47,0,22,7969,7834,5825
5826,26,5,7908,0,22,7961,7908,5826
5827,7478,180,290,0,27,7977,7478,5827
5828,35,7,60,0,7848,7969,7848,5828
5829,40,405,7481,0,39,7983,7481,5829
5830,30,23,7915,0,18,7986,7915,5830
5831,104,38,70,0,7690,7961,7690,5831
5832,63,27,7867,0,15,7973,7867,5832
5833,7586,66,22,0,302,7984,7586,5833
5834,7891,82,6,0,8,7987,7891,5834
5835,48,21,7888,0,24,7984,7888,5835
5836,7806,98,60,0,9,7973,7806,5836
5837,43,14,7856,0,52,7966,7856,5837
5838,313,7601,6,0,51,7975,7601,5838
5839,48,22,7772,0,16,7987,7772,5839
5840,88,23,7621,0,232,7971,7621,5840
5841,97,24,7785,0,27,7936,7785,5841
5842,322,40,89,0,7508,7963,7508,5842
5843,83,18,7838,0,17,7957,7838,5843
5844,7817,50,79,0,14,7967,7817,5844
5845,68,12,47,0,7830,7960,7830,5845
5846,93,7820,24,0,22,7965,7820,5846
5847,85,7405,176,0,166,7950,7405,5847
5848,49,159,77,0,7559,7960,7559,5848
5849,53,51,7825,0,45,7974,7825,5849
5850,69,14,7807,0,67,7957,7807,5850
5851,309,7373,105,0,146,7939,7373,5851
5852,7686,113,140,0,14,7955,7686,5852
5853,102,18,7800,0,41,7963,7800,5853
5854,187,23,7685,0,47,7943,7685,5854
5855,7544,150,146,0,113,7953,7544,5855
5856,132,7670,89,0,42,7934,7670,5856
5857,143,7541,272,0,13,7969,7541,5857
5858,43,26,98,0,7803,7970,7803,5858
5859,7669,172,87,0,20,7948,7669,5859
5860,54,40,165,0,7700,7959,7700,5860
5861,61,49,7748,0,110,7968,7748,5861
5862,142,7604,149,0,60,7956,7604,5862
5863,172,7634,51,0,111,7969,7634,5863
5864,7863,87,27,0,8,7988,7863,5864
5865,41,12,7917,0,8,7978,7917,5865
5866,123,38,147,0,7666,7974,7666,5866
5867,44,19,7879,0,21,7963,7879,5867
5868,7783,64,32,0,59,7939,7783,5868
5869,216,7680,34,0,21,7951,7680,5869
5870,208,7685,51,0,28,7972,7685,5870
5871,178,7678,109,0,12,7977,7678,5871
5872,7814,104,29,0,27,7974,7814,5872
5873,104,7768,102,0,4,7978,7768,5873
5874,65,67,15,0,7825,7972,7825,5874
5875,67,7802,101,0,7,7977,7802,5875
5876,68,36,27,0,7829,7964,7829,5876
5877,7845,88,17,0,15,7965,7845,5877
5878,42,20,7893,0,16,7971,7893,5878
5879,154,58,69,0,7641,7922,7641,5879
5880,27,15,7846,0,60,7948,7846,5880
5881,94,7766,27,0,47,7934,7766,5881
5882,7748,89,20,0,64,7921,7748,5882
5883,23,26,7841,0,49,7940,7841,5883
5884,110,7785,24,0,11,7934,7785,5884
5885,7771,129,10,0,43,7954,7771,5885
5886,84,7874,13,0,7,7978,7874,5886
5887,7807,110,4,0,17,7944,7807,5887
5888,7764,155,9,0,27,7955,7764,5888
5889,7743,197,17,0,13,7970,7743,5889
5890,45,21,7879,0,14,7959,7879,5890
5891,7741,189,7,0,15,7953,7741,5891
5892,7763,148,22,0,30,7965,7763,5892
5893,39,10,7906,0,8,7967,7906,5893
5894,7696,180,30,0,22,7934,7696,5894
5895,43,18,7801,0,9,7965,7801,5895
5896,486,41,7292,0,23,7901,7292,5896
5897,57,35,7813,0,35,7953,7813,5897
5898,7771,90,49,0,10,7970,7771,5898
5899,88,27,7728,0,54,7940,7728,5899
5900,7513,136,116,0,50,7972,7513,5900
5901,7741,73,117,0,14,7946,7741,5901
5902,98,35,367,0,7440,7944,7440,5902
5903,7584,340,15,0,7,7946,7584,5903
5904,44,20,7883,0,12,7960,7883,5904
5905,35,93,7756,0,29,7916,7756,5905
5906,7472,144,138,0,174,7935,7472,5906
5907,7647,166,67,0,51,7936,7647,5907
5908,105,47,7730,0,49,7936,7730,5908
5909,7578,119,117,0,89,7912,7578,5909
5910,7288,116,342,0,178,7933,7288,5910
5911,7509,270,117,0,39,7935,7509,5911
5912,45,15,381,0,7487,7928,7487,5912
5913,107,7461,214,0,174,7956,7461,5913
5914,159,7482,269,0,49,7959,7482,5914
5915,7650,74,190,0,31,7954,7650,5915
5916,7682,74,68,0,125,7954,7682,5916
5917,7695,71,169,0,29,7964,7695,5917
5918,7484,96,240,0,142,7962,7484,5918
5919,7804,95,38,0,35,7972,7804,5919
5920,7538,67,358,0,10,7973,7538,5920
5921,35,17,140,0,7785,7977,7785,5921
5922,28,17,7895,0,11,7951,7895,5922
5923,7646,69,34,0,192,7947,7646,5923
5924,7833,77,31,0,12,7955,7833,5924
5925,7677,88,174,0,12,7952,7677,5925
5926,7750,75,108,0,11,7954,7750,5926
5927,141,28,31,0,7728,7943,7728,5927
5928,55,132,7740,0,16,7948,7740,5928
5929,7673,77,34,0,148,7941,7673,5929
5930,126,7647,55,0,65,7952,7647,5930
5931,173,7547,130,0,42,7902,7547,5931
5932,7477,51,378,0,42,7953,7477,5932
5933,60,11,7852,0,25,7953,7852,5933
5934,426,41,43,0,7446,7969,7446,5934
5935,7781,84,34,0,55,7955,7781,5935
5936,124,7456,352,0,18,7952,7456,5936
5937,7758,78,104,0,13,7954,7758,5937
5938,85,27,329,0,7521,7966,7521,5938
5939,7583,314,58,0,3,7959,7583,5939
5940,109,22,294,0,7533,7978,7533,5940
5941,7628,77,40,0,216,7975,7628,5941
5942,164,7631,152,0,9,7976,7631,5942
5943,7565,68,319,0,26,7987,7565,5943
5944,99,84,71,0,7718,7975,7718,5944
5945,82,64,7802,0,31,7983,7802,5945
5946,169,22,7639,0,142,7972,7639,5946
5947,188,49,7690,0,51,7978,7690,5947
5948,186,32,7704,0,38,7960,7704,5948
5949,97,36,7800,0,40,7973,7800,5949
5950,7783,83,48,0,33,7954,7783,5950
5951,7663,60,157,0,82,7967,7663,5951
5952,283,7532,91,0,50,7962,7532,5952
5953,212,7272,467,0,16,7974,7272,5953
5954,162,25,70,0,7720,7978,7720,5954
5955,145,7586,228,0,11,7971,7586,5955
5956,118,24,177,0,7642,7968,7642,5956
5957,84,28,7784,0,68,7968,7784,5957
5958,76,12,7720,0,146,7957,7720,5958
5959,7633,68,178,0,73,7958,7633,5959
5960,7717,64,145,0,26,7955,7717,5960
5961,7785,99,51,0,19,7955,7785,5961
5962,7726,67,87,0,80,7962,7726,5962
5963,163,74,152,0,7574,7964,7574,5963
5964,168,31,7715,0,45,7963,7715,5964
5965,7647,78,169,0,55,7966,7647,5965
5966,96,21,90,0,7759,7978,7759,5966
5967,61,19,7855,0,45,7981,7855,5967
5968,7654,73,34,0,204,7966,7654,5968
5969,7791,97,48,0,39,7975,7791,5969
5970,164,48,7737,0,24,7973,7737,5970
5971,7796,92,24,0,57,7969,7796,5971
5972,129,7613,149,0,75,7973,7613,5972
5973,113,171,152,0,7528,7967,7528,5973
5974,50,112,7755,0,45,7966,7755,5974
5975,177,44,125,0,7612,7961,7612,5975
5976,73,118,7720,0,35,7958,7720,5976
5977,235,7347,243,0,33,7927,7347,5977
5978,7529,63,111,0,240,7946,7529,5978
5979,160,7286,415,0,68,7937,7286,5979
5980,7582,127,114,0,115,7944,7582,5980
5981,285,7318,158,0,188,7963,7318,5981
5982,52,264,214,0,7421,7953,7421,5982
5983,37,71,7846,0,14,7968,7846,5983
5984,71,17,7792,0,72,7953,7792,5984
5985,7768,74,79,0,18,7943,7768,5985
5986,7698,85,151,0,20,7956,7698,5986
5987,7729,85,55,0,79,7948,7729,5987
5988,54,10,7869,0,21,7954,7869,5988
5989,7651,147,30,0,105,7950,7651,5989
5990,7570,101,272,0,25,7968,7570,5990
5991,38,58,7622,0,244,7962,7622,5991
5992,135,7385,380,0,36,7936,7385,5992
5993,52,10,316,0,7571,7949,7571,5993
5994,7721,76,106,0,36,7940,7721,5994
5995,7597,77,224,0,29,7927,7597,5995
5996,7722,115,65,0,40,7942,7722,5996
5997,7504,102,220,0,115,7945,7504,5997
5998,232,61,77,0,7585,7961,7585,5998
5999,48,39,7774,0,62,7931,7774,5999
6000,164,7615,101,0,40,7929,7615,6000
6001,53,34,155,0,7694,7945,7694,6001
6002,95,7691,43,0,111,7950,7691,6002
6003,107,7587,224,0,19,7952,7587,6003
6004,53,17,64,0,7752,7939,7752,6004
6005,7820,73,34,0,37,7964,7820,6005
6006,32,5,7905,0,20,7968,7905,6006
6007,7754,66,72,0,27,7920,7754,6007
6008,42,7,105,0,7799,7954,7799,6008
6009,7762,128,20,0,25,7954,7762,6009
6010,7721,66,70,0,101,7958,7721,6010
6011,112,7705,123,0,14,7954,7705,6011
6012,7771,40,85,0,9,7905,7771,6012
6013,57,9,86,0,7797,7954,7797,6013
6014,121,7707,108,0,12,7950,7707,6014
6015,7720,65,124,0,41,7954,7720,6015
6016,7697,82,123,0,31,7942,7697,6016
6017,170,7522,235,0,21,7957,7522,6017
6018,7751,71,41,0,34,7911,7751,6018
6019,80,7191,615,0,60,7946,7191,6019
6020,7641,99,40,0,191,7972,7641,6020
6021,101,7463,64,0,331,7959,7463,6021
6022,86,7585,274,0,20,7965,7585,6022
6023,45,13,335,0,7589,7984,7589,6023
6024,24,12,7918,0,19,7973,7918,6024
6025,7648,94,17,0,199,7961,7648,6025
6026,7709,124,121,0,22,7977,7709,6026
6027,47,17,7905,0,7,7980,7905,6027
6028,80,12,7850,0,17,7964,7850,6028
6029,7627,182,134,0,17,7965,7627,6029
6030,7750,62,157,0,7,7979,7750,6030
6031,301,12,66,0,7575,7958,7575,6031
6032,158,7541,240,0,19,7961,7541,6032
6033,7620,66,242,0,16,7958,7620,6033
6034,80,27,246,0,7606,7962,7606,6034
6035,37,23,250,0,7634,7955,7634,6035
6036,144,7434,103,0,218,7968,7434,6036
6037,300,7473,150,0,33,7959,7473,6037
6038,101,22,180,0,7656,7967,7656,6038
6039,7753,98,104,0,15,7974,7753,6039
6040,50,20,7844,0,57,7979,7844,6040
6041,222,7570,63,0,27,7945,7570,6041
6042,7612,68,142,0,75,7929,7612,6042
6043,135,49,52,0,7719,7960,7719,6043
6044,24,71,7862,0,19,7976,7862,6044
6045,98,20,139,0,7712,7978,7712,6045
6046,63,46,35,0,7811,7960,7811,6046
6047,115,7687,125,0,28,7960,7687,6047
6048,43,7,7863,0,45,7959,7863,6048
6049,7738,90,85,0,38,7951,7738,6049
6050,7767,75,61,0,56,7959,7767,6050
6051,86,7643,60,0,64,7954,7643,6051
6052,328,7479,78,0,37,7947,7479,6052
6053,7862,85,29,0,14,7990,7862,6053
6054,75,25,7856,0,21,7977,7856,6054
6055,7798,117,22,0,34,7971,7798,6055
6056,55,39,7776,0,110,7980,7776,6056
6057,130,7785,34,0,14,7964,7785,6057
6058,30,23,7913,0,12,7978,7913,6058
6059,90,31,63,0,7739,7978,7739,6059
6060,65,29,7863,0,7,7965,7863,6060
6061,7744,75,85,0,64,7971,7744,6061
6062,7803,126,27,0,15,7972,7803,6062
6063,7727,113,106,0,31,7977,7727,6063
6064,7706,139,108,0,13,7966,7706,6064
6065,116,25,7823,0,24,7989,7823,6065
6066,63,26,7870,0,21,7980,7870,6066
6067,315,138,80,0,7445,7978,7445,6067
6068,128,40,7780,0,20,7968,7780,6068
6069,54,17,7736,0,123,7930,7736,6069
6070,7758,104,18,0,59,7939,7758,6070
6071,55,42,90,0,7756,7949,7756,6071
6072,42,114,7784,0,17,7958,7784,6072
6073,116,7676,54,0,128,7977,7676,6073
6074,171,7755,21,0,28,7975,7755,6074
6075,7708,91,128,0,21,7960,7708,6075
6076,40,9,97,0,7808,7962,7808,6076
6077,72,26,31,0,7841,7973,7841,6077
6078,39,17,7858,0,38,7953,7858,6078
6079,7774,94,80,0,16,7965,7774,6079
6080,30,16,27,0,7868,7944,7868,6080
6081,22,67,7861,0,20,7971,7861,6081
6082,37,24,7873,0,29,7964,7873,6082
6083,100,81,65,0,7687,7952,7687,6083
6084,35,30,7854,0,25,7945,7854,6084
6085,7824,90,26,0,22,7968,7824,6085
6086,7829,87,17,0,30,7963,7829,6086
6087,35,20,82,0,7837,7974,7837,6087
6088,7866,64,17,0,16,7963,7866,6088
6089,98,7744,79,0,49,7970,7744,6089
6090,187,7744,19,0,18,7968,7744,6090
6091,27,16,7898,0,29,7971,7898,6091
6092,146,7706,58,0,20,7970,7706,6092
6093,102,34,54,0,7669,7954,7669,6093
6094,165,82,34,0,7683,7972,7683,6094
6095,48,32,7851,0,16,7954,7851,6095
6096,7729,131,48,0,50,7965,7729,6096
6097,59,16,7739,0,123,7939,7739,6097
6098,7587,282,31,0,46,7949,7587,6098
6099,65,14,7873,0,11,7973,7873,6099
6100,51,39,7816,0,36,7947,7816,6100
6101,7626,150,106,0,78,7967,7626,6101
6102,257,39,7624,0,22,7953,7624,6102
6103,7421,109,182,0,41,7929,7421,6103
6104,7714,87,85,0,45,7936,7714,6104
6105,126,21,7757,0,41,7951,7757,6105
6106,316,7451,96,0,59,7928,7451,6106
6107,7539,57,102,0,228,7929,7539,6107
6108,7450,261,167,0,58,7939,7450,6108
6109,24,29,7863,0,43,7963,7863,6109
6110,48,7,7852,0,20,7927,7852,6110
6111,7682,95,80,0,67,7927,7682,6111
6112,7807,82,68,0,3,7961,7807,6112
6113,7465,79,394,0,14,7952,7465,6113
6114,7738,79,65,0,71,7954,7738,6114
6115,143,7350,364,0,84,7958,7350,6115
6116,107,7732,104,0,14,7958,7732,6116
6117,46,14,366,0,7523,7952,7523,6117
6118,42,87,72,0,7760,7961,7760,6118
6119,37,309,96,0,7530,7973,7530,6119
6120,38,9,7877,0,28,7955,7877,6120
6121,93,29,42,0,7779,7948,7779,6121
6122,49,10,7901,0,11,7971,7901,6122
6123,38,27,7605,0,279,7950,7605,6123
6124,7770,96,21,0,54,7944,7770,6124
6125,100,7517,282,0,48,7952,7517,6125
6126,157,7459,298,0,20,7936,7459,6126
6127,24,19,298,0,7611,7953,7611,6127
6128,7808,78,50,0,5,7941,7808,6128
6129,7755,89,47,0,63,7954,7755,6129
6130,228,23,28,0,7657,7945,7657,6130
6131,26,21,7880,0,8,7955,7880,6131
6132,7734,121,49,0,20,7933,7734,6132
6133,35,15,7884,0,14,7953,7884,6133
6134,7617,107,29,0,154,7937,7617,6134
6135,7668,146,102,0,47,7963,7668,6135
6136,45,45,7745,0,122,7959,7745,6136
6137,7641,163,59,0,48,7914,7641,6137
6138,31,7,7833,0,27,7955,7833,6138
6139,289,26,7559,0,67,7946,7559,6139
6140,7664,130,57,0,93,7947,7664,6140
6141,111,48,7793,0,28,7980,7793,6141
6142,7696,79,78,0,67,7920,7696,6142
6143,125,7312,417,0,107,7964,7312,6143
6144,270,7415,249,0,7,7944,7415,6144
6145,73,9,555,0,7329,7971,7329,6145
6146,7567,116,44,0,233,7967,7567,6146
6147,395,7378,128,0,57,7964,7378,6147
6148,118,7210,597,0,34,7969,7210,6148
6149,7587,100,31,0,209,7962,7587,6149
6150,39,17,7911,0,9,7980,7911,6150
6151,104,145,39,0,7684,7976,7684,6151
6152,304,7489,151,0,27,7974,7489,6152
6153,33,44,536,0,7347,7960,7347,6153
6154,77,127,7473,0,292,7969,7473,6154
6155,62,9,7886,0,8,7965,7886,6155
6156,287,32,59,0,7581,7965,7581,6156
6157,474,54,129,0,7308,7965,7308,6157
6158,195,39,7646,0,81,7961,7646,6158
6159,120,14,7754,0,60,7948,7754,6159
6160,190,7340,326,0,54,7944,7340,6160
6161,316,7319,272,0,9,7947,7319,6161
6162,250,20,184,0,7510,7965,7510,6162
6163,7729,75,153,0,15,7972,7729,6163
6164,258,7347,245,0,110,7965,7347,6164
6165,7826,87,39,0,24,7977,7826,6165
6166,25,15,7919,0,16,7979,7919,6166
6167,7607,152,44,0,165,7968,7607,6167
6168,61,16,7839,0,55,7972,7839,6168
6169,126,137,70,0,7607,7961,7607,6169
6170,216,28,7631,0,28,7975,7631,6170
6171,77,17,7736,0,91,7960,7736,6171
6172,224,7295,178,0,156,7940,7295,6172
6173,7643,163,83,0,59,7955,7643,6173
6174,59,52,7544,0,300,7959,7544,6174
6175,287,7421,168,0,69,7952,7421,6175
6176,88,170,311,0,7389,7958,7389,6176
6177,81,116,7684,0,80,7961,7684,6177
6178,7326,213,233,0,161,7934,7326,6178
6179,7627,147,52,0,129,7955,7627,6179
6180,317,59,7559,0,32,7967,7559,6180
6181,96,14,7809,0,18,7937,7809,6181
6182,234,7381,241,0,60,7920,7381,6182
6183,7269,373,283,0,11,7937,7269,6183
6184,233,71,53,0,7589,7957,7589,6184
6185,286,7574,40,0,61,7975,7574,6185
6186,7288,384,268,0,31,7972,7288,6186
6187,7582,124,67,0,203,7976,7582,6187
6188,469,7211,264,0,18,7962,7211,6188
6189,242,198,59,0,7467,7969,7467,6189
6190,7670,183,57,0,57,7968,7670,6190
6191,414,7298,221,0,33,7972,7298,6191
6192,102,237,7577,0,42,7963,7577,6192
6193,217,7488,160,0,59,7948,7488,6193
6194,7240,577,82,0,32,7952,7240,6194
6195,332,86,7487,0,46,7955,7487,6195
6196,7594,206,82,0,59,7944,7594,6196
6197,374,7375,183,0,32,7977,7375,6197
6198,7463,350,62,0,71,7947,7463,6198
6199,138,32,7784,0,26,7980,7784,6199
6200,7498,229,92,0,117,7936,7498,6200
6201,7685,181,89,0,18,7973,7685,6201
6202,165,72,7677,0,36,7951,7677,6202
6203,105,24,7789,0,21,7941,7789,6203
6204,375,244,961,0,6387,7974,6387,6204
6205,101,101,7705,0,30,7937,7705,6205
6206,40,17,7868,0,33,7958,7868,6206
6207,288,163,976,0,6531,7960,6531,6207
6208,38,29,7860,0,33,7960,7860,6208
6209,128,85,435,0,7276,7931,7276,6209
6210,83,47,75,0,7772,7979,7772,6210
6211,38,55,92,0,7775,7960,7775,6211
6212,43,31,114,0,7764,7952,7764,6212
6213,42,31,7674,0,200,7952,7674,6213
6214,7442,186,205,0,95,7939,7442,6214
6215,145,62,83,0,7625,7956,7625,6215
6216,129,40,7678,0,51,7947,7678,6216
6217,49,14,7849,0,24,7941,7849,6217
6218,7398,176,332,0,66,7973,7398,6218
6219,7630,121,104,0,30,7951,7630,6219
6220,182,41,118,0,7543,7958,7543,6220
6221,64,26,117,0,7759,7971,7759,6221
6222,7602,194,82,0,84,7964,7602,6222
6223,7690,76,172,0,25,7963,7690,6223
6224,179,32,7736,0,28,7983,7736,6224
6225,7669,138,79,0,20,7933,7669,6225
6226,7579,72,191,0,121,7965,7579,6226
6227,532,7085,305,0,43,7971,7085,6227
6228,7592,211,74,0,82,7965,7592,6228
6229,7451,159,283,0,68,7965,7451,6229
6230,360,7275,256,0,51,7957,7275,6230
6231,226,7353,359,0,31,7976,7353,6231
6232,7334,262,215,0,145,7962,7334,6232
6233,7469,332,126,0,30,7963,7469,6233
6234,7507,127,321,0,6,7962,7507,6234
6235,235,45,109,0,7568,7958,7568,6235
6236,245,7494,193,0,32,7965,7494,6236
6237,68,53,268,0,7566,7970,7566,6237
6238,170,86,66,0,7624,7961,7624,6238
6239,30,46,7839,0,62,7977,7839,6239
6240,57,16,7724,0,161,7959,7724,6240
6241,7450,164,283,0,58,7967,7450,6241
6242,7580,106,254,0,21,7973,7580,6242
6243,215,33,7703,0,22,7976,7703,6243
6244,7583,149,189,0,28,7952,7583,6244
6245,7607,96,255,0,16,7974,7607,6245
6246,7704,159,90,0,14,7967,7704,6246
6247,7532,123,296,0,17,7969,7532,6247
6248,195,70,110,0,7578,7958,7578,6248
6249,73,53,7781,0,44,7958,7781,6249
6250,181,107,279,0,7367,7951,7367,6250
6251,212,53,7626,0,44,7966,7626,6251
6252,59,13,7730,0,152,7959,7730,6252
6253,7366,198,254,0,129,7953,7366,6253
6254,114,23,7738,0,90,7977,7738,6254
6255,130,81,7698,0,53,7979,7698,6255
6256,242,100,619,0,6942,7959,6942,6256
6257,71,97,7722,0,37,7966,7722,6257
